SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RESIDUAL2020,RESIDUAL2021,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
50,3,5,51,760,Virginia,Richmond city,226610,226670,226604,60,-66,705,2999,639,2544,66,455,7,362,-20,-887,-13,-525,7,4,11976,11976,11976,13.23261427,11.22499857,2.007615703,1.597267878,-3.913747535,-2.316479657
50,3,5,51,770,Virginia,Roanoke city,100011,99875,98865,-136,-1010,340,1425,341,1391,-1,34,9,131,-141,-1169,-132,-1038,-3,-6,1986,1986,1986,14.34034417,13.99818859,0.34215558,1.318305324,-11.76411392,-10.44580859
50,3,5,51,775,Virginia,Salem city,25346,25374,25373,28,-1,78,264,106,377,-28,-113,-1,12,59,96,58,108,-2,4,1942,1942,1942,10.40455593,14.85802116,-4.453465229,0.472934361,3.783474885,4.256409246
50,3,5,51,790,Virginia,Staunton city,25750,25800,25661,50,-139,95,350,104,388,-9,-38,1,32,59,-133,60,-101,-1,0,969,969,969,13.60253396,15.0793805,-1.476846544,1.243660248,-5.168962904,-3.925302656
50,3,5,51,800,Virginia,Suffolk city,94324,94685,96194,361,1509,264,1096,254,995,10,101,0,29,347,1381,347,1410,4,-2,899,899,899,11.48371481,10.42545277,1.05826204,0.303857418,14.46989978,14.7737572
50,3,5,51,810,Virginia,Virginia Beach city,459470,459373,457672,-97,-1701,1321,5156,934,4164,387,992,8,280,-500,-3022,-492,-2742,8,49,9530,9530,9530,11.2448135,9.081342791,2.163470713,0.610657056,-6.59073437,-5.980077314
50,3,5,51,820,Virginia,Waynesboro city,22196,22279,22550,83,271,90,323,65,327,25,-4,0,29,58,247,58,276,0,-1,119,119,119,14.41031475,14.58877066,-0.17845591,1.293805349,11.01965246,12.31345781
50,3,5,51,830,Virginia,Williamsburg city,15425,15445,15590,20,145,17,78,55,146,-38,-68,0,17,57,196,57,213,1,0,4333,4333,4333,5.02658289,9.408732077,-4.382149186,1.095537297,12.6309006,13.72643789
50,3,5,51,840,Virginia,Winchester city,28120,28008,28136,-112,128,87,345,68,294,19,51,-2,48,-129,22,-131,70,0,7,1051,1051,1051,12.28982616,10.47306925,1.816756911,1.709888857,0.78369906,2.493587917
40,4,9,53,0,Washington,Washington,7705281,7718785,7738692,13504,19907,21077,81193,17643,70836,3434,10357,554,9233,9437,-29,9991,9204,79,346,143604,143604,143604,10.50533667,9.16527322,1.340063453,1.194632216,-0.003752229,1.190879986
50,4,9,53,1,Washington,Adams County,20613,20605,20621,-8,16,84,352,28,142,56,210,4,49,-68,-246,-64,-197,0,3,149,149,149,17.07660214,6.888856547,10.1877456,2.377140639,-11.93421627,-9.557075632
50,4,9,53,3,Washington,Asotin County,22285,22290,22397,5,107,47,223,88,325,-41,-102,0,2,48,207,48,209,-2,0,112,112,112,9.980531251,14.54561729,-4.565086043,0.089511491,9.264439322,9.353950813
50,4,9,53,5,Washington,Benton County,206873,207230,210025,357,2795,604,2447,522,1926,82,521,5,100,267,2166,272,2266,3,8,1285,1285,1285,11.7290386,9.231764748,2.497273849,0.479323196,10.38214042,10.86146361
50,4,9,53,7,Washington,Chelan County,79074,79185,79646,111,461,202,815,192,817,10,-2,3,-2,102,460,105,458,-4,5,881,881,881,10.26248025,10.28766425,-0.025184001,-0.025184001,5.792320139,5.767136138
50,4,9,53,9,Washington,Clallam County,77155,77280,78209,125,929,146,575,288,1227,-142,-652,3,35,277,1566,280,1601,-13,-20,1668,1668,1668,7.396021584,15.78246693,-8.386445343,0.450192618,20.142904,20.59309662
50,4,9,53,11,Washington,Clark County,503311,505013,511404,1702,6391,1374,5332,1184,4708,190,624,9,223,1494,5515,1503,5738,9,29,3319,3319,3319,10.49175683,9.263914319,1.22784251,0.438796281,10.85184526,11.29064154
50,4,9,53,13,Washington,Columbia County,3952,3949,4042,-3,93,10,33,20,43,-10,-10,1,9,8,94,9,103,-2,0,49,49,49,8.259291703,10.76210737,-2.502815668,2.252534101,23.52646728,25.77900138
50,4,9,53,15,Washington,Cowlitz County,110730,110924,111524,194,600,332,1186,380,1388,-48,-202,2,22,244,770,246,792,-4,10,1073,1073,1073,10.66316622,12.47932101,-1.816154787,0.197799036,6.922966266,7.120765303
50,4,9,53,17,Washington,Douglas County,42938,42998,43696,60,698,131,469,98,396,33,73,3,38,24,589,27,627,0,-2,136,136,136,10.81966457,9.135580317,1.68408425,0.876646596,13.58802224,14.46466884
50,4,9,53,19,Washington,Ferry County,7178,7178,7273,0,95,15,68,38,91,-23,-23,0,0,24,120,24,120,-1,-2,194,194,194,9.411113418,12.59428413,-3.183170715,0,16.60784721,16.60784721
50,4,9,53,21,Washington,Franklin County,96749,97076,98268,327,1192,361,1481,160,578,201,903,8,131,109,134,117,265,9,24,2733,2733,2733,15.16299451,5.917765583,9.24522893,1.341223687,1.371938734,2.713162421
50,4,9,53,23,Washington,Garfield County,2286,2292,2346,6,54,7,18,7,24,0,-6,0,0,7,61,7,61,-1,-1,29,29,29,7.761966365,10.34928849,-2.587322122,0,26.30444157,26.30444157
50,4,9,53,25,Washington,Grant County,99123,99365,100297,242,932,359,1329,227,885,132,444,18,86,89,382,107,468,3,20,1124,1124,1124,13.31249812,8.864981819,4.447516303,0.86145586,3.826466729,4.687922589
50,4,9,53,27,Washington,Grays Harbor County,75636,75811,76841,175,1030,168,694,267,1077,-99,-383,0,-4,278,1428,278,1424,-4,-11,2613,2613,2613,9.092576579,14.1105259,-5.017949323,-0.052406781,18.70922097,18.65681419
50,4,9,53,29,Washington,Island County,86857,86948,87432,91,484,202,791,237,905,-35,-114,1,16,137,588,138,604,-12,-6,1933,1933,1933,9.072141301,10.37963069,-1.307489391,0.183507283,6.743892648,6.927399931
50,4,9,53,31,Washington,Jefferson County,32977,33048,33605,71,557,36,164,108,473,-72,-309,0,16,152,863,152,879,-9,-13,596,596,596,4.921008807,14.19290955,-9.27190074,0.48009842,25.89530854,26.37540696
50,4,9,53,33,Washington,King County,2269675,2272571,2252305,2896,-20266,5932,23082,4062,16444,1870,6638,296,5984,632,-32802,928,-26818,98,-86,39336,39336,39336,10.20226853,7.268265473,2.934003053,2.644934358,-14.49851885,-11.8535845
50,4,9,53,35,Washington,Kitsap County,275611,275660,274314,49,-1346,723,2755,662,2832,61,-77,-4,42,3,-1331,-1,-1289,-11,20,9379,9379,9379,10.01865543,10.29866866,-0.280013237,0.152734493,-4.840228811,-4.687494318
50,4,9,53,37,Washington,Kittitas County,44337,44589,45499,252,910,96,381,90,402,6,-21,0,19,245,917,245,936,1,-5,2423,2423,2423,8.458396235,8.924607051,-0.466210816,0.421809786,20.3578723,20.77968209
50,4,9,53,39,Washington,Klickitat County,22735,22783,23118,48,335,47,196,67,256,-20,-60,1,11,69,388,70,399,-2,-4,174,174,174,8.540118952,11.15444108,-2.614322128,0.47929239,16.90594976,17.38524215
50,4,9,53,41,Washington,Lewis County,82149,82474,84398,325,1924,221,900,277,1107,-56,-207,0,37,385,2122,385,2159,-4,-28,821,821,821,10.78671077,13.26765425,-2.480943478,0.443453665,25.43266695,25.87612062
50,4,9,53,43,Washington,Lincoln County,10876,10920,11232,44,312,30,95,28,160,2,-65,0,1,44,382,44,383,-2,-6,68,68,68,8.577103648,14.44564825,-5.868544601,0.090285302,34.48898519,34.5792705
50,4,9,53,45,Washington,Mason County,65726,66028,67615,302,1587,179,644,199,832,-20,-188,2,59,324,1737,326,1796,-4,-21,2335,2335,2335,9.637616635,12.45108236,-2.813465726,0.88294935,25.99462748,26.87757683
50,4,9,53,47,Washington,Okanogan County,42104,42118,42634,14,516,114,422,140,555,-26,-133,4,48,41,603,45,651,-5,-2,504,504,504,9.958467057,13.09703606,-3.138569001,1.132716632,14.22975269,15.36246932
50,4,9,53,49,Washington,Pacific County,23365,23470,23948,105,478,33,167,79,399,-46,-232,2,31,153,689,155,720,-4,-10,261,261,261,7.043738665,16.82905226,-9.785313594,1.307520351,29.06069425,30.3682146
50,4,9,53,51,Washington,Pend Oreille County,13401,13482,13886,81,404,17,123,50,201,-33,-78,0,3,116,488,116,491,-2,-9,61,61,61,8.988599825,14.68868752,-5.700087694,0.219234142,35.66208711,35.88132125
50,4,9,53,53,Washington,Pierce County,921130,922828,925708,1698,2880,2784,10690,2125,8582,659,2108,40,450,969,138,1009,588,30,184,20421,20421,20421,11.56590946,9.285185682,2.280723773,0.486871773,0.149307344,0.636179117
50,4,9,53,55,Washington,San Juan County,17788,17818,18557,30,739,28,96,38,174,-10,-78,0,4,44,827,44,831,-4,-14,126,126,126,5.278350516,9.567010309,-4.288659794,0.219931272,45.47079038,45.69072165
50,4,9,53,57,Washington,Skagit County,129523,129852,130696,329,844,341,1340,339,1555,2,-215,17,131,318,921,335,1052,-8,7,1451,1451,1451,10.28601256,11.93638025,-1.650367687,1.00557287,7.069714602,8.075287471
50,4,9,53,59,Washington,Skamania County,12036,12034,12170,-2,136,19,80,24,126,-5,-46,0,6,4,179,4,185,-1,-3,18,18,18,6.610477607,10.41150223,-3.801024624,0.495785821,14.79094365,15.28672947
50,4,9,53,61,Washington,Snohomish County,827957,829331,833540,1374,4209,2381,9152,1768,7163,613,1989,87,886,647,1175,734,2061,27,159,9863,9863,9863,11.00746841,8.615220303,2.392248106,1.065626859,1.413218464,2.478845322
50,4,9,53,63,Washington,Spokane County,539339,540700,546040,1361,5340,1517,5509,1452,5802,65,-293,-1,113,1295,5491,1294,5604,2,29,14355,14355,14355,10.13857961,10.67780702,-0.539227414,0.207961426,10.10545301,10.31341443
50,4,9,53,65,Washington,Stevens County,46445,46566,47426,121,860,120,372,159,606,-39,-234,0,3,166,1107,166,1110,-6,-16,214,214,214,7.915567282,12.89471444,-4.979147161,0.06383522,23.55519619,23.61903141
50,4,9,53,67,Washington,Thurston County,294793,295729,297977,936,2248,758,2904,729,2818,29,86,0,65,912,2064,912,2129,-5,33,3898,3898,3898,9.78261968,9.492914001,0.289705679,0.218963595,6.952936302,7.171899897
50,4,9,53,69,Washington,Wahkiakum County,4422,4443,4582,21,139,6,28,11,55,-5,-27,0,1,27,166,27,167,-1,-1,14,14,14,6.20498615,12.18836565,-5.983379501,0.221606648,36.7867036,37.00831025
50,4,9,53,71,Washington,Walla Walla County,62584,62574,62682,-10,108,133,576,183,700,-50,-124,5,55,37,167,42,222,-2,10,4669,4669,4669,9.197164208,11.17710928,-1.979945072,0.878201443,2.666538928,3.544740372
50,4,9,53,73,Washington,Whatcom County,226847,227304,228831,457,1527,511,1934,501,2098,10,-164,11,156,441,1512,452,1668,-5,23,5529,5529,5529,8.47994563,9.199030989,-0.719085359,0.684008024,6.629616232,7.313624256
50,4,9,53,75,Washington,Whitman County,47973,47786,47873,-187,87,115,329,78,317,37,12,4,143,-233,-75,-229,68,5,7,6435,6435,6435,6.878600027,6.627708841,0.250891186,2.989786638,-1.568069915,1.421716723
50,4,9,53,77,Washington,Yakima County,256728,256533,256035,-195,-498,894,3441,738,2647,156,794,33,264,-394,-1591,-361,-1327,10,35,3355,3355,3355,13.42651121,10.3283857,3.098125517,1.030107225,-6.207956798,-5.177849573
40,3,5,54,0,West Virginia,West Virginia,1793716,1789798,1782959,-3918,-6839,4383,17232,6995,27102,-2612,-9870,26,556,-1221,2343,-1195,2899,-111,132,43973,43973,43973,9.64633195,15.17147682,-5.525144867,0.31124423,1.31159214,1.62283637
50,3,5,54,1,West Virginia,Barbour County,15465,15440,15468,-25,28,41,173,74,230,-33,-57,0,7,9,76,9,83,-1,2,719,719,719,11.19451275,14.88287822,-3.688365472,0.452957163,4.917820629,5.370777792
50,3,5,54,3,West Virginia,Berkeley County,122076,122654,126069,578,3415,360,1412,339,1313,21,99,4,27,549,3324,553,3351,4,-35,830,830,830,11.35399621,10.55792991,0.796066307,0.217108993,26.72852933,26.94563832
50,3,5,54,5,West Virginia,Boone County,21809,21714,21312,-95,-402,51,195,104,360,-53,-165,0,-1,-42,-233,-42,-234,0,-3,119,119,119,9.06428671,16.73406777,-7.669781063,-0.046483522,-10.83066053,-10.87714405
50,3,5,54,7,West Virginia,Braxton County,12447,12386,12247,-61,-139,23,107,55,217,-32,-110,0,3,-27,-33,-27,-30,-2,1,273,273,273,8.687532984,17.61864166,-8.931108675,0.243575691,-2.679332603,-2.435756911
50,3,5,54,9,West Virginia,Brooke County,22559,22469,22140,-90,-329,50,159,111,373,-61,-214,0,6,-27,-122,-27,-116,-2,1,669,669,669,7.128606335,16.72308279,-9.594476451,0.269004013,-5.469748257,-5.200744244
50,3,5,54,11,West Virginia,Cabell County,94350,94137,93418,-213,-719,242,994,401,1412,-159,-418,2,29,-51,-344,-49,-315,-5,14,3826,3826,3826,10.59955746,15.05691664,-4.457359175,0.309242622,-3.668257311,-3.359014689
50,3,5,54,13,West Virginia,Calhoun County,6229,6199,6176,-30,-23,19,51,30,86,-11,-35,0,0,-18,13,-18,13,-1,-1,9,9,9,8.242424242,13.8989899,-5.656565657,0,2.101010101,2.101010101
50,3,5,54,15,West Virginia,Clay County,8051,8006,7892,-45,-114,18,82,30,140,-12,-58,0,0,-33,-56,-33,-56,0,0,37,37,37,10.31576299,17.61227827,-7.296515285,0,-7.04491131,-7.04491131
50,3,5,54,17,West Virginia,Doddridge County,7808,7786,7735,-22,-51,9,62,20,98,-11,-36,0,1,-10,-16,-10,-15,-1,0,965,965,965,7.989175955,12.62805232,-4.638876361,0.128857677,-2.061722827,-1.93286515
50,3,5,54,19,West Virginia,Fayette County,40488,40358,39927,-130,-431,97,404,188,791,-91,-387,0,7,-35,-57,-35,-50,-4,6,1618,1618,1618,10.06414648,19.70480164,-9.640655166,0.174378776,-1.419941459,-1.245562683
50,3,5,54,21,West Virginia,Gilmer County,7408,7378,7377,-30,-1,15,55,31,87,-16,-32,0,3,-14,28,-14,31,0,0,1595,1595,1595,7.455099966,11.79261267,-4.337512708,0.406641816,3.795323619,4.201965435
50,3,5,54,23,West Virginia,Grant County,10976,10954,10983,-22,29,31,117,65,166,-34,-49,0,0,14,77,14,77,-2,1,81,81,81,10.66690979,15.13424807,-4.467338287,0,7.020103022,7.020103022
50,3,5,54,25,West Virginia,Greenbrier County,32977,32866,32608,-111,-258,92,326,173,634,-81,-308,0,9,-26,37,-26,46,-4,4,463,463,463,9.958151327,19.36646608,-9.408314751,0.274918288,1.130219629,1.405137917
50,3,5,54,27,West Virginia,Hampshire County,23093,23067,23302,-26,235,60,220,95,357,-35,-137,0,0,11,375,11,375,-2,-3,357,357,357,9.48909832,15.39821864,-5.909120317,0,16.17459941,16.17459941
50,3,5,54,29,West Virginia,Hancock County,29095,29019,28656,-76,-363,77,235,139,479,-62,-244,0,1,-11,-123,-11,-122,-3,3,195,195,195,8.1491114,16.61031643,-8.461205028,0.03467707,-4.265279584,-4.230602514
50,3,5,54,31,West Virginia,Hardy County,14299,14240,14160,-59,-80,34,134,38,189,-4,-55,1,12,-55,-36,-54,-24,-1,-1,50,50,50,9.436619718,13.30985916,-3.873239437,0.845070423,-2.535211268,-1.690140845
50,3,5,54,33,West Virginia,Harrison County,65921,65771,65158,-150,-613,181,670,267,1075,-86,-405,0,4,-61,-222,-61,-218,-3,10,752,752,752,10.23455461,16.42111373,-6.186559127,0.061101819,-3.391150929,-3.330049111
50,3,5,54,35,West Virginia,Jackson County,27791,27735,27738,-56,3,73,276,94,416,-21,-140,0,15,-32,126,-32,141,-3,2,135,135,135,9.950786869,14.99828746,-5.047500586,0.540803634,4.542750527,5.083554162
50,3,5,54,37,West Virginia,Jefferson County,57701,57732,58370,31,638,138,532,140,619,-2,-87,0,32,33,693,33,725,0,0,1012,1012,1012,9.164355481,10.66303767,-1.498682193,0.551239427,11.93777885,12.48901828
50,3,5,54,39,West Virginia,Kanawha County,180745,180048,177952,-697,-2096,415,1675,740,2924,-325,-1249,4,86,-364,-950,-360,-864,-12,17,3239,3239,3239,9.357541899,16.33519553,-6.977653631,0.480446927,-5.30726257,-4.826815642
50,3,5,54,41,West Virginia,Lewis County,17033,17009,16892,-24,-117,44,161,68,260,-24,-99,0,0,1,-20,1,-20,-1,2,245,245,245,9.49824489,15.33878057,-5.840535677,0,-1.179906197,-1.179906197
50,3,5,54,43,West Virginia,Lincoln County,20463,20337,20126,-126,-211,49,205,98,373,-49,-168,0,4,-76,-49,-76,-45,-1,2,44,44,44,10.13271384,18.4365964,-8.303882559,0.19771149,-2.421965746,-2.224254257
50,3,5,54,45,West Virginia,Logan County,32567,32473,31909,-94,-564,92,339,160,619,-68,-280,-1,0,-24,-284,-25,-284,-1,0,653,653,653,10.53089373,19.22897704,-8.698083315,0,-8.822341648,-8.822341648
50,3,5,54,47,West Virginia,McDowell County,19111,18916,18363,-195,-553,45,156,97,365,-52,-209,1,3,-144,-343,-143,-340,0,-4,139,139,139,8.369323212,19.58207034,-11.21274712,0.160948523,-18.40178116,-18.24083264
50,3,5,54,49,West Virginia,Marion County,56205,56157,56001,-48,-156,155,575,208,800,-53,-225,0,9,8,50,8,59,-3,10,1331,1331,1331,10.25339254,14.26558962,-4.012197079,0.160487883,0.891599351,1.052087234
50,3,5,54,51,West Virginia,Marshall County,30591,30444,30115,-147,-329,67,260,132,471,-65,-211,0,4,-79,-125,-79,-121,-3,3,511,511,511,8.586667547,15.55507852,-6.968410971,0.132102578,-4.128205552,-3.996102974
50,3,5,54,53,West Virginia,Mason County,25453,25356,25157,-97,-199,58,215,126,441,-68,-226,0,1,-27,23,-27,24,-2,3,572,572,572,8.512660107,17.46085166,-8.948191555,0.039593768,0.910656663,0.950250431
50,3,5,54,55,West Virginia,Mercer County,59664,59462,59097,-202,-365,130,550,260,1058,-130,-508,0,14,-67,121,-67,135,-5,8,1078,1078,1078,9.278080956,17.84765391,-8.569572955,0.236169333,2.04117781,2.277347144
50,3,5,54,57,West Virginia,Mineral County,26938,26877,26857,-61,-20,50,257,96,421,-46,-164,0,1,-12,140,-12,141,-3,3,493,493,493,9.565638143,15.66978077,-6.104142629,0.037220382,5.210853463,5.248073845
50,3,5,54,59,West Virginia,Mingo County,23568,23455,23005,-113,-450,66,259,103,448,-37,-189,0,0,-75,-259,-75,-259,-1,-2,69,69,69,11.14937581,19.2854068,-8.136030994,0,-11.14937581,-11.14937581
50,3,5,54,61,West Virginia,Monongalia County,105822,105916,106387,94,471,289,1002,196,888,93,114,11,212,-12,120,-1,332,2,25,6237,6237,6237,9.439339058,8.365402279,1.073936779,1.997145589,1.130459767,3.127605357
50,3,5,54,63,West Virginia,Monroe County,12376,12330,12332,-46,2,23,97,61,192,-38,-95,0,2,-6,94,-6,96,-2,1,28,28,28,7.866353094,15.57051334,-7.704160247,0.162192847,7.623063823,7.78525667
50,3,5,54,65,West Virginia,Morgan County,17063,17037,17221,-26,184,31,138,83,264,-52,-126,0,0,28,313,28,313,-2,-3,75,75,75,8.056512348,15.4124584,-7.355946056,0,18.27310409,18.27310409
50,3,5,54,67,West Virginia,Nicholas County,24604,24523,24300,-81,-223,42,198,99,414,-57,-216,0,0,-21,-10,-21,-10,-3,3,133,133,133,8.110931323,16.95922004,-8.848288716,0,-0.409642996,-0.409642996
50,3,5,54,69,West Virginia,Ohio County,42425,42264,41776,-161,-488,77,358,174,708,-97,-350,0,5,-61,-150,-61,-145,-3,7,2384,2384,2384,8.519752499,16.84911947,-8.329366968,0.118990957,-3.569728701,-3.450737744
50,3,5,54,71,West Virginia,Pendleton County,6143,6134,6142,-9,8,19,82,25,101,-6,-19,0,0,-3,27,-3,27,0,0,58,58,58,13.35940046,16.45487129,-3.095470837,0,4.39882698,4.39882698
50,3,5,54,73,West Virginia,Pleasants County,7653,7649,7601,-4,-48,18,70,31,110,-13,-40,0,0,10,-9,10,-9,-1,1,694,694,694,9.180327869,14.42622951,-5.245901639,0,-1.180327869,-1.180327869
50,3,5,54,75,West Virginia,Pocahontas County,7869,7847,7841,-22,-6,19,65,36,140,-17,-75,0,0,-3,69,-3,69,-2,0,239,239,239,8.286588475,17.84803672,-9.561448241,0,8.796532381,8.796532381
50,3,5,54,77,West Virginia,Preston County,34216,34176,34358,-40,182,100,345,124,414,-24,-69,1,1,-14,246,-13,247,-3,4,1811,1811,1811,10.06799545,12.08159454,-2.01359909,0.029182596,7.178918493,7.208101089
50,3,5,54,79,West Virginia,Putnam County,57440,57399,57260,-41,-139,122,532,176,761,-54,-229,0,4,16,82,16,86,-3,4,217,217,217,9.279690212,13.27414333,-3.994453118,0.069772107,1.430328191,1.500100297
50,3,5,54,81,West Virginia,Raleigh County,74591,74349,73771,-242,-578,194,716,324,1270,-130,-554,1,11,-108,-46,-107,-35,-5,11,3641,3641,3641,9.667836889,17.14825817,-7.48042128,0.14852822,-0.621118012,-0.472589792
50,3,5,54,83,West Virginia,Randolph County,27932,27852,27806,-80,-46,62,291,104,473,-42,-182,0,6,-34,126,-34,132,-4,4,2174,2174,2174,10.45671781,16.99665816,-6.53994035,0.215602429,4.527651012,4.743253441
50,3,5,54,85,West Virginia,Ritchie County,8444,8424,8383,-20,-41,25,83,31,151,-6,-68,0,4,-13,23,-13,27,-1,0,74,74,74,9.876837032,17.96870352,-8.091866484,0.475992146,2.73695484,3.212946986
50,3,5,54,87,West Virginia,Roane County,14028,13977,13898,-51,-79,31,144,56,222,-25,-78,0,5,-24,-7,-24,-2,-2,1,89,89,89,10.33183857,15.92825112,-5.596412556,0.358744395,-0.502242152,-0.143497758
50,3,5,54,89,West Virginia,Summers County,11959,11915,11908,-44,-7,19,100,57,182,-38,-82,0,0,-4,75,-4,75,-2,0,910,910,910,8.39524829,15.27935189,-6.884103597,0,6.296436217,6.296436217
50,3,5,54,91,West Virginia,Taylor County,16705,16701,16492,-4,-209,37,120,59,235,-22,-115,0,1,18,-95,18,-94,0,0,464,464,464,7.230440153,14.15961197,-6.929171813,0.060253668,-5.724098454,-5.663844787
50,3,5,54,93,West Virginia,Tucker County,6762,6752,6672,-10,-80,13,52,23,137,-10,-85,0,1,2,2,2,3,-2,2,153,153,153,7.747318236,20.41120381,-12.66388558,0.148986889,0.297973778,0.446960668
50,3,5,54,95,West Virginia,Tyler County,8313,8279,8155,-34,-124,16,61,35,139,-19,-78,0,2,-14,-48,-14,-46,-1,0,39,39,39,7.42363393,16.91614945,-9.492515517,0.243397834,-5.84154801,-5.598150176
50,3,5,54,97,West Virginia,Upshur County,23816,23783,23791,-33,8,53,237,75,328,-22,-91,0,1,-10,96,-10,97,-1,2,1151,1151,1151,9.9634254,13.78904444,-3.825619036,0.04203977,4.035817884,4.077857653
50,3,5,54,99,West Virginia,Wayne County,38982,38830,38498,-152,-332,99,357,183,627,-84,-270,2,14,-66,-81,-64,-67,-4,5,196,196,196,9.233395407,16.21663563,-6.983240223,0.362093938,-2.094972067,-1.73287813
50,3,5,54,101,West Virginia,Webster County,8378,8329,8249,-49,-80,12,73,40,129,-28,-56,0,0,-19,-25,-19,-25,-2,1,52,52,52,8.806852455,15.56279406,-6.755941609,0,-3.016045361,-3.016045361
50,3,5,54,103,West Virginia,Wetzel County,14442,14382,14170,-60,-212,37,168,61,290,-24,-122,0,1,-35,-93,-35,-92,-1,2,78,78,78,11.76800224,20.31381339,-8.545811152,0.070047632,-6.514429812,-6.44438218
50,3,5,54,105,West Virginia,Wirt County,5194,5183,5063,-11,-120,15,62,9,70,6,-8,0,0,-16,-111,-16,-111,-1,-1,0,0,0,12.10228382,13.66386883,-1.561585009,0,-21.666992,-21.666992
50,3,5,54,107,West Virginia,Wood County,84296,83996,83624,-300,-372,192,805,373,1259,-181,-454,0,8,-114,57,-114,65,-5,17,943,943,943,9.605059062,15.02207374,-5.417014676,0.095454003,0.680109772,0.775563775
50,3,5,54,109,West Virginia,Wyoming County,21382,21326,21051,-56,-275,56,220,78,376,-22,-156,0,1,-33,-123,-33,-122,-1,3,54,54,54,10.38299077,17.74547514,-7.362484367,0.047195413,-5.805035751,-5.757840338
40,2,3,55,0,Wisconsin,Wisconsin,5893718,5892323,5895908,-1395,3585,15629,60404,16194,62985,-565,-2581,105,2268,-799,3307,-694,5575,-136,591,138424,138424,138424,10.24818737,10.68608174,-0.437894371,0.384790559,0.561068069,0.945858628
